,campeonato,rodata,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,faltas_mandante,faltas_visitante,classico_regional,MedAma5_mandante,MedAma5_visitante,MedVer5_mandante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,mandante_America-MG,mandante_Athletico-PR,mandante_Atletico-GO,mandante_Atletico-MG,mandante_Avai,mandante_Bahia,mandante_Botafogo-RJ,mandante_Bragantino,mandante_CSA,mandante_Ceara,mandante_Chapecoense,mandante_Corinthians,mandante_Coritiba,mandante_Cruzeiro,mandante_Cuiaba,mandante_Figueirense,mandante_Flamengo,mandante_Fluminense,mandante_Fortaleza,mandante_Goias,mandante_Gremio,mandante_Internacional,mandante_Joinville,mandante_Juventude,mandante_Palmeiras,mandante_Parana,mandante_Ponte Preta,mandante_Santa Cruz,mandante_Santos,mandante_Sao Paulo,mandante_Sport,mandante_Vasco,mandante_Vitoria,visitante_America-MG,visitante_Athletico-PR,visitante_Atletico-GO,visitante_Atletico-MG,visitante_Avai,visitante_Bahia,visitante_Botafogo-RJ,visitante_Bragantino,visitante_CSA,visitante_Ceara,visitante_Chapecoense,visitante_Corinthians,visitante_Coritiba,visitante_Cruzeiro,visitante_Cuiaba,visitante_Figueirense,visitante_Flamengo,visitante_Fluminense,visitante_Fortaleza,visitante_Goias,visitante_Gremio,visitante_Internacional,visitante_Joinville,visitante_Juventude,visitante_Palmeiras,visitante_Parana,visitante_Ponte Preta,visitante_Santa Cruz,visitante_Santos,visitante_Sao Paulo,visitante_Sport,visitante_Vasco,visitante_Vitoria
471,2016,10,4.0,0.0,4.0,0.0,11,14,0,0.0,3.4,0.0,1.0,2.67,2.56,0.11,0.56,2.7,2.47,0.13,0.21,5.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2016,10,0.0,0.0,1.0,0.0,12,14,0,1.8,0.0,0.0,0.0,1.67,2.11,0.0,0.11,1.67,2.85,0.0,0.13,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2016,10,1.0,0.0,0.0,0.0,13,12,0,3.0,0.0,0.2,0.0,3.33,1.78,0.22,0.33,3.33,2.21,0.22,0.19,6.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2016,10,1.0,0.0,1.0,0.0,9,11,0,0.0,2.0,0.0,0.2,1.67,2.0,0.0,0.11,2.47,2.15,0.21,0.21,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,2016,10,3.0,0.0,1.0,0.0,24,11,0,1.8,0.0,0.2,0.0,2.22,2.0,0.11,0.11,2.11,1.79,0.11,0.06,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2016,10,2.0,0.0,2.0,0.0,16,17,0,0.0,2.4,0.0,0.2,2.67,2.11,0.11,0.11,2.32,2.3,0.09,0.17,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2016,10,4.0,1.0,4.0,0.0,11,17,0,0.0,1.6,0.0,0.2,2.44,2.11,0.22,0.22,2.51,2.11,0.09,0.22,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,2016,10,0.0,0.0,2.0,0.0,9,19,0,0.0,2.2,0.0,0.4,2.56,2.11,0.11,0.22,2.13,1.94,0.13,0.09,5.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,2016,10,2.0,1.0,5.0,0.0,13,27,0,3.2,0.0,0.2,0.0,3.22,3.11,0.11,0.11,3.06,2.81,0.13,0.15,5.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,2016,11,4.0,0.0,2.0,0.0,13,14,0,0.0,0.0,0.0,0.0,2.7,2.6,0.5,0.0,2.5,2.46,0.21,0.1,6.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,2016,11,3.0,0.0,1.0,0.0,14,16,0,1.6,0.0,0.0,0.0,1.9,3.1,0.1,0.2,1.77,3.1,0.06,0.2,4.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
482,2016,11,3.0,0.0,3.0,0.0,19,17,1,1.4,0.0,0.0,0.0,1.8,2.3,0.0,0.1,1.8,2.12,0.0,0.1,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2016,11,0.0,0.0,1.0,0.0,9,14,0,2.0,1.0,0.4,0.0,1.6,1.6,0.3,0.0,2.17,2.44,0.19,0.21,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2016,11,3.0,0.0,2.0,0.0,17,22,0,0.0,3.2,0.0,0.2,2.3,2.8,0.2,0.1,2.3,2.73,0.2,0.12,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485,2016,11,1.0,0.0,0.0,1.0,12,16,0,0.0,3.4,0.0,0.2,2.1,2.6,0.1,0.3,2.29,2.54,0.17,0.1,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,2016,11,4.0,1.0,3.0,0.0,21,18,0,3.0,0.0,0.0,0.0,3.3,1.5,0.1,0.0,2.85,1.5,0.15,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2016,11,2.0,0.0,3.0,1.0,8,14,1,0.0,2.2,0.0,0.2,1.9,2.3,0.1,0.1,2.12,2.08,0.21,0.12,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
488,2016,11,3.0,0.0,2.0,0.0,22,10,0,0.0,3.6,0.0,0.2,2.1,2.6,0.2,0.1,1.94,2.31,0.08,0.08,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2016,11,3.0,0.0,4.0,0.0,19,23,0,2.2,0.0,0.0,0.0,2.0,3.1,0.1,0.2,2.81,3.04,0.12,0.15,3.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2016,12,1.0,0.0,1.0,0.0,11,22,0,1.6,3.6,0.4,0.2,1.45,3.36,0.27,0.18,2.12,2.88,0.18,0.16,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
491,2016,12,4.0,0.0,4.0,2.0,22,19,0,2.8,2.4,0.2,0.2,2.36,2.18,0.18,0.18,2.36,1.96,0.18,0.08,5.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,2016,12,3.0,0.0,3.0,0.0,10,14,0,1.8,1.8,0.4,0.2,2.36,1.91,0.36,0.09,2.49,2.12,0.12,0.2,5.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,2016,12,3.0,0.0,2.0,0.0,22,16,1,3.4,2.0,0.4,0.0,3.18,2.0,0.18,0.09,3.06,2.27,0.14,0.16,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2016,12,4.0,0.0,6.0,0.0,19,20,0,1.6,3.6,0.0,0.6,2.55,2.82,0.09,0.45,2.31,2.53,0.08,0.2,5.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2016,12,4.0,0.0,3.0,0.0,17,15,0,2.4,1.2,0.0,0.0,2.36,1.55,0.18,0.0,2.1,2.41,0.14,0.2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2016,12,2.0,0.0,1.0,0.0,10,13,0,2.0,2.2,0.0,0.2,1.91,2.0,0.0,0.09,1.91,1.8,0.0,0.06,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2016,12,2.0,0.0,1.0,0.0,15,16,0,2.6,2.6,0.2,0.2,2.91,2.73,0.18,0.09,2.91,2.71,0.18,0.12,6.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
498,2016,12,1.0,0.0,1.0,0.0,26,24,0,2.2,1.8,0.0,0.2,2.55,2.09,0.0,0.09,2.45,2.82,0.1,0.12,5.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2016,12,0.0,0.0,0.0,0.0,15,9,0,2.0,1.8,0.2,0.0,2.36,1.64,0.09,0.0,2.14,1.64,0.1,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2016,13,1.0,0.0,2.0,0.0,14,19,0,2.2,3.4,0.0,0.0,1.67,3.17,0.0,0.17,2.42,3.06,0.2,0.14,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2016,13,2.0,0.0,2.0,0.0,9,12,0,1.6,2.2,0.0,0.0,2.0,1.92,0.08,0.0,2.26,1.92,0.16,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2016,13,3.0,0.0,3.0,1.0,12,18,0,2.0,2.4,0.0,0.2,3.08,2.5,0.42,0.17,2.6,2.5,0.2,0.17,6.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
503,2016,13,4.0,0.0,5.0,0.0,11,11,1,3.2,2.6,0.2,0.4,3.17,2.42,0.17,0.33,2.84,2.5,0.16,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,2016,13,1.0,0.0,1.0,0.0,13,12,0,2.0,3.2,0.0,0.0,2.0,2.67,0.08,0.08,2.14,2.34,0.2,0.08,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2016,13,3.0,0.0,2.0,1.0,20,16,1,2.4,1.8,0.0,0.4,2.58,2.5,0.08,0.17,2.68,2.14,0.12,0.14,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506,2016,13,2.0,0.0,3.0,0.0,15,10,0,2.0,1.2,0.0,0.2,1.92,1.42,0.08,0.25,1.78,2.1,0.06,0.18,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2016,13,1.0,0.0,3.0,0.0,11,13,0,1.6,3.2,0.0,0.2,1.5,2.83,0.0,0.17,1.5,2.83,0.0,0.17,3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
508,2016,13,2.0,1.0,4.0,1.0,18,21,0,2.4,2.8,0.0,0.0,2.0,2.17,0.08,0.08,2.78,2.1,0.12,0.1,3.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2016,13,4.0,0.0,5.0,0.0,18,21,0,2.2,3.2,0.0,0.0,2.33,2.42,0.33,0.0,2.0,2.42,0.12,0.1,4.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510,2016,14,1.0,1.0,1.0,0.0,17,13,0,2.4,1.6,0.0,0.2,2.54,1.92,0.08,0.08,2.31,1.78,0.08,0.06,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2016,14,1.0,0.0,3.0,0.0,21,14,0,3.6,1.4,0.4,0.0,3.08,1.46,0.15,0.0,3.04,1.46,0.14,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2016,14,2.0,0.0,2.0,0.0,17,12,0,2.4,3.0,0.0,0.6,2.62,2.46,0.08,0.31,2.69,2.04,0.12,0.12,5.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,2016,14,1.0,0.0,1.0,0.0,11,14,0,1.8,1.8,0.4,0.2,2.62,2.0,0.31,0.15,2.55,2.76,0.12,0.14,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2016,14,1.0,0.0,4.0,0.0,10,23,0,1.0,3.4,0.2,0.2,1.54,2.31,0.23,0.15,2.12,2.14,0.18,0.12,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2016,14,0.0,0.0,2.0,0.0,21,19,0,2.6,2.6,0.2,0.0,2.85,3.23,0.15,0.15,2.85,2.86,0.15,0.16,6.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,2016,14,1.0,0.0,4.0,0.0,7,13,0,2.4,1.8,0.0,0.0,2.46,1.92,0.23,0.0,2.14,1.92,0.16,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2016,14,3.0,0.0,4.0,0.0,16,22,0,2.6,1.8,0.0,0.0,2.54,1.62,0.23,0.0,2.54,2.39,0.23,0.2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2016,14,1.0,0.0,4.0,0.0,9,17,0,2.0,2.0,0.0,0.0,3.08,2.0,0.38,0.08,2.61,2.25,0.2,0.16,6.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2016,14,3.0,0.0,2.0,0.0,17,17,1,2.2,1.8,0.0,0.0,2.62,1.92,0.0,0.08,2.47,2.12,0.1,0.2,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,2016,15,2.0,0.0,4.0,0.0,12,22,1,1.4,1.4,0.0,0.2,1.57,1.5,0.0,0.21,1.57,2.1,0.0,0.17,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2016,15,3.0,0.0,2.0,0.0,14,11,1,1.2,2.2,0.0,0.2,1.93,2.57,0.07,0.07,2.12,2.67,0.19,0.12,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
522,2016,15,2.0,0.0,2.0,0.0,9,10,0,1.6,2.8,0.0,0.2,2.07,2.64,0.0,0.14,2.07,2.64,0.0,0.14,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,2016,15,4.0,0.0,2.0,0.0,17,13,0,3.4,3.4,0.2,0.0,3.14,2.64,0.14,0.0,2.85,2.48,0.15,0.1,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
